id,business_name,categories,rating,review_count,price,image_url,url,phone,distance,latitude,longitude,location,postcode,address
697,Toffee Cafe,['Cafes'],4.3,4,$,https://s3-media2.fl.yelpcdn.com/bphoto/A-YBTxo9_hLV-zIUZ-TVUw/o.jpg,https://www.yelp.com/biz/toffee-cafe-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 419 961 854,617.49,-31.95425942532,115.861272701151,Perth,6000,"Shop 200, 580 Hay St, Perth, 6000"
700,Bagels and Beans,"['Restaurants', 'Coffee & Tea']",4.2,9,$,https://s3-media3.fl.yelpcdn.com/bphoto/5ORvBFuyfUVxlX1LF09uLw/o.jpg,https://www.yelp.com/biz/bagels-and-beans-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 0201,1795.42,-31.948279,115.840315,West Perth,6005,"1271 Hay St, West Perth, 6005"
701,Caffissimo West End,"['Restaurants', 'Coffee & Tea']",4.0,4,$$,https://s3-media1.fl.yelpcdn.com/bphoto/UR2MufJ7F3I66joHLq3NBA/o.jpg,https://www.yelp.com/biz/caffissimo-west-end-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 0075,1621.4,-31.948361,115.842157,West Perth,6005,"73a Colin St, West Perth, 6005"
702,Slurp Soup And Salad,"['Salad', 'Soup']",3.8,6,$,https://s3-media1.fl.yelpcdn.com/bphoto/SLzfxHINF30xRJ8Q_iE6Aw/o.jpg,https://www.yelp.com/biz/slurp-soup-and-salad-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 2776,746.31,-31.9530785387767,115.853084139526,Perth,6000,"Cloisters Arcade, 853 Hay St, Perth, 6000"
703,Stickybeaks Playground Cafe,"['Playgrounds', 'Cafes']",3.4,10,$,https://s3-media3.fl.yelpcdn.com/bphoto/a05-N9peG8UKYeA16DCfwA/o.jpg,https://www.yelp.com/biz/stickybeaks-playground-cafe-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 4990,2036.4,-31.95178,115.83862,West Perth,6005,"37 Kings Park Rd, West Perth, 6005"
706,The Spaniard,['Tapas/Small Plates'],2.7,7,$$,https://s3-media4.fl.yelpcdn.com/bphoto/ym82YL1Oago9A3EcDp23jg/o.jpg,https://www.yelp.com/biz/the-spaniard-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9226 3189,522.94,-31.950477,115.86053,Perth,6000,"31 Wolf Lanex, Perth, 6000"
708,Cravings Cafe,"['Restaurants', 'Coffee & Tea']",4.2,5,$$,https://s3-media1.fl.yelpcdn.com/bphoto/mQB7M3j9Z9O-e-3J7XDpwA/o.jpg,https://www.yelp.com/biz/cravings-cafe-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 6215,1453.01,-31.952763,115.87406,East Perth,6004,"129 Royal St, East Perth, 6004"
711,Fat Dragon,"['Chinese', 'Fast Food']",3.9,11,$$,https://s3-media1.fl.yelpcdn.com/bphoto/MaO-xesfCNFxN948Xi8AfQ/o.jpg,https://www.yelp.com/biz/fat-dragon-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9371 8888,2069.03,-31.93369,115.87167,Mount Lawley,6050,"80 Walcott St, Mount Lawley, 6050"
714,Ramen Lab,['Ramen'],3.2,6,$$,https://s3-media3.fl.yelpcdn.com/bphoto/n4utysufrznHvO33IR2z8Q/o.jpg,https://www.yelp.com/biz/ramen-lab-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 421 758 881,1857.12,-31.93595,115.87157,Mount Lawley,6050,"602 Beaufort Street, 36, Mount Lawley, 6050"
716,The Garden,"['Bars', 'Restaurants']",3.1,56,$$,https://s3-media4.fl.yelpcdn.com/bphoto/yYl3Xjjfp_SBaFXL65lSuQ/o.jpg,https://www.yelp.com/biz/the-garden-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9202 8282,2105.54,-31.937212,115.841824,Leederville,6007,"742 Newcastle St, Leederville, 6007"
717,The Regal Crown,"['Indian', 'Himalayan/Nepalese']",5.0,1,$,https://s3-media3.fl.yelpcdn.com/bphoto/dl5DJrOJmkflMZ7fXfO0Cg/o.jpg,https://www.yelp.com/biz/the-regal-crown-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6114 8486,1877.8,-31.9400132901993,115.876208376971,Perth,6050,"400 Mount Lawley, Perth, 6050"
718,Two fat Indians,['Indian'],3.9,30,$$,https://s3-media3.fl.yelpcdn.com/bphoto/OtuxJxuZRaRz3LMVA0UzRA/o.jpg,https://www.yelp.com/biz/two-fat-indians-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 0720,1599.49,-31.937876,115.870136,Mount Lawley,6003,"524 Beaufort St, Mount Lawley, 6003"
719,Oporto Perth,"['Cheesesteaks', 'Burgers']",3.0,1,$,https://s3-media4.fl.yelpcdn.com/bphoto/rZiY64ICtbczVmMSdg16zA/o.jpg,https://www.yelp.com/biz/oporto-perth-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 0356,522.68,-31.9535103,115.8589783,Perth,6000,"Shop 7, Carillon City, 207 Murray St, Perth, 6000"
721,Shots Espresso Bar,"['Restaurants', 'Coffee & Tea']",3.5,2,$$,https://s3-media2.fl.yelpcdn.com/bphoto/qamZNQNe30HmRTvz39OGTw/o.jpg,https://www.yelp.com/biz/shots-espresso-bar-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 1112,770.2,-31.955273,115.862679,Perth,6000,"528 Hay St, Perth, 6000"
725,Sumosalad,['Fast Food'],2.5,2,$,https://s3-media3.fl.yelpcdn.com/bphoto/tS_pk98Jb7jyD-5bK6MNuA/o.jpg,https://www.yelp.com/biz/sumosalad-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6263 5910,481.81,-31.953279,115.858961,Perth,6000,"207 Murray St, Shop 8, Perth, 6000"
726,Woogi Espresso,"['Coffee & Tea', 'Restaurants']",4.0,1,$$,https://s3-media3.fl.yelpcdn.com/bphoto/1y-21p_3nZPTx0R1Kk6Ogg/o.jpg,https://www.yelp.com/biz/woogi-espresso-perth-7?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 3864,1250.12,-31.958305,115.866689,Perth,6000,"239 Adelaide Tce, Perth, 6000"
727,Source Foods,['Cafes'],4.2,34,$$,https://s3-media2.fl.yelpcdn.com/bphoto/KFK4uAkysh_rwWmZJOXbHQ/o.jpg,https://www.yelp.com/biz/source-foods-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 426 879 592,811.51,-31.944216,115.865866,Perth,6003,"Shop 4, 289 Beaufort St, Perth, 6003"
733,Table 78,['Restaurants'],3.0,6,$$,https://s3-media1.fl.yelpcdn.com/bphoto/MBM2Vk0xmJFrgxNvNiZ3Hw/o.jpg,https://www.yelp.com/biz/table-78-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 6566,1782.76,-31.946999,115.840574,West Perth,6005,"78 Outram St, West Perth, 6005"
735,Aroma Cafe,"['Coffee & Tea', 'Restaurants']",2.5,2,$$,https://s3-media1.fl.yelpcdn.com/bphoto/zxqnQF_zOqTNpvtR94OkWw/o.jpg,https://www.yelp.com/biz/aroma-cafe-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 2227,566.19,-31.952935,115.855581,Perth,6000,"806 Hay St, Shop 3, Perth, 6000"
739,Francois,"['Patisserie/Cake Shop', 'Cafes']",4.7,6,$$,https://s3-media1.fl.yelpcdn.com/bphoto/XLm4cGnQdFjILtZzyyzrOQ/o.jpg,https://www.yelp.com/biz/francois-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 8088,2028.43,-31.93805,115.84197,Leederville,6007,"Unit 10, 663 Newcastle St, Leederville, 6007"
740,London Court Cafe,['Cafes'],3.1,11,$$,https://s3-media2.fl.yelpcdn.com/bphoto/Jnu8F-c-H-DO3qO_lM8F_Q/o.jpg,https://www.yelp.com/biz/london-court-cafe-perth-4?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 4141,716.14,-31.95481,115.85886,Perth,6000,"London Ct, Perth, 6000"
742,El Asador,"['Argentine', 'Latin American']",3.0,2,$$,https://s3-media3.fl.yelpcdn.com/bphoto/WlwUevS0tjOpHmhWXxZm7A/o.jpg,https://www.yelp.com/biz/el-asador-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 400 556 395,1196.26,-31.9382977964453,115.857612169504,Perth,6005,"324 Bulwer St, Perth, 6005"
743,Anna Vietnamese Restaurant,['Restaurants'],3.6,12,$$,https://s3-media1.fl.yelpcdn.com/bphoto/Cnz-S-GSux7OWYn3riQ9VQ/o.jpg,https://www.yelp.com/biz/anna-vietnamese-restaurant-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9444 3122,2274.63,-31.935627,115.841042,Leederville,6007,"175 Oxford St, Leederville, 6007"
745,88 Royal,"['Coffee & Tea', 'Restaurants']",3.4,5,$,https://s3-media3.fl.yelpcdn.com/bphoto/SqJmIHhqyFyGiOhGbn5trg/o.jpg,https://www.yelp.com/biz/88-royal-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 5880,1709.19,-31.95312,115.876766,East Perth,6004,"E2, 88 Royal St, East Perth, 6004"
746,Phi Yen Enex100,['Restaurants'],3.6,10,$,https://s3-media2.fl.yelpcdn.com/bphoto/MP3HGpaePb7NdL86WVPjaw/o.jpg,https://www.yelp.com/biz/phi-yen-enex100-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9486 9867,669.51,-31.954766,115.85746,Perth,6000,"100 St Georges Tce, Perth, 6000"
747,Fitzgerald Seafood Restaurant,['Seafood'],3.8,4,$$,https://s3-media2.fl.yelpcdn.com/bphoto/PHKjq1q3TGJogXKWzZL9cw/o.jpg,https://www.yelp.com/biz/fitzgerald-seafood-restaurant-north-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 8822,1715.5,-31.93353,115.859156,North Perth,6006,"388 Fitzgerald St, North Perth, 6006"
749,Forum Coffee Shop,"['Coffee & Tea', 'Restaurants']",4.0,2,$$,https://s3-media2.fl.yelpcdn.com/bphoto/e6Gu0XW7J4mK0G04IWEsPw/o.jpg,https://www.yelp.com/biz/forum-coffee-shop-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 1671,593.41,-31.954285,115.858965,Perth,6000,"657 Hay St, Perth, 6000"
755,Tikka Turban,['Indian'],3.0,7,$,https://s3-media3.fl.yelpcdn.com/bphoto/cJbk2uWFoLZcZGZsk-5iPA/o.jpg,https://www.yelp.com/biz/tikka-turban-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 5603,558.47,-31.95307,115.85593,Perth,6000,"Shop 7, Perth, 6000"
757,Veggie Mama,"['Vegan', 'Vegetarian', 'Cafes']",4.4,36,$$,https://s3-media1.fl.yelpcdn.com/bphoto/GkEscx0ydb1C2lGJXzKeCA/o.jpg,https://www.yelp.com/biz/veggie-mama-mt-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 1910,1731.07,-31.9366106,115.8705022,Mt Lawley,6050,"Unit 5, 567 Beaufort St, Mt Lawley, 6050"
759,The Dizzy Witch Cafe,"['Restaurants', 'Coffee & Tea']",3.6,8,$$,https://s3-media1.fl.yelpcdn.com/bphoto/qOBG6RRv21z_8sb6aiTG3A/o.jpg,https://www.yelp.com/biz/the-dizzy-witch-cafe-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 1501,788.71,-31.941989,115.860889,Northbridge,6000,"197 - 199 Brisbane St, Northbridge, 6000"
762,The Coffee Club,['Cafes'],3.4,9,$,https://s3-media3.fl.yelpcdn.com/bphoto/bSd6HPLrk7fhcQQ6-DQluw/o.jpg,https://www.yelp.com/biz/the-coffee-club-perth-14?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9202 1514,1329.0,-31.958344,115.868047,Perth,6004,"226 Adelaide Terrace, Perth, 6004"
764,Fez,['Cafes'],3.8,43,$$,https://s3-media2.fl.yelpcdn.com/bphoto/Ys480_VaNpGZpuRCMmiI5g/o.jpg,https://www.yelp.com/biz/fez-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 9999,2023.6,-31.933838,115.871264,Mount Lawley,6050,"83 Walcott St, Mount Lawley, 6050"
766,Sushi at Royal,"['Japanese', 'Fast Food']",4.0,8,$,https://s3-media3.fl.yelpcdn.com/bphoto/Da-BI3o0u6bpEToZuH8hjA/o.jpg,https://www.yelp.com/biz/sushi-at-royal-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 7911,1412.78,-31.952576,115.873681,East Perth,6004,"131 Royal St, Shop 2, East Perth, 6004"
768,Bollywood Spices Indian Cuisine,['Indian'],3.5,11,$$,https://s3-media2.fl.yelpcdn.com/bphoto/6bTvLa6XhbGsx0vynbjtTg/o.jpg,https://www.yelp.com/biz/bollywood-spices-indian-cuisine-north-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 0925,2280.79,-31.929344,115.852252,North Perth,6006,"Shop 9, 299 Charles St, #9, North Perth, 6006"
769,Kinky Lizard Espresso Bar,"['Coffee & Tea', 'Breakfast & Brunch']",3.3,33,$$,https://s3-media3.fl.yelpcdn.com/bphoto/w-5RcbXnfetnxsIhW7_b_Q/o.jpg,https://www.yelp.com/biz/kinky-lizard-espresso-bar-east-perth-4?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 9133,1974.01,-31.95284,115.87948,East Perth,6004,"20 Royal Street, Unit 78A, East Perth, 6004"
770,Cafe at the Hyatt.,['Restaurants'],3.6,10,$$$,https://s3-media4.fl.yelpcdn.com/bphoto/7VUb0XfW8-YioNSp52CLMw/o.jpg,https://www.yelp.com/biz/cafe-at-the-hyatt-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 1257,1224.06,-31.958269,115.866247,Perth,6000,"99 Adelaide Tce, Perth, 6000"
771,Tiger Lil's,"['Restaurants', 'Bars']",2.5,16,$$,https://s3-media3.fl.yelpcdn.com/bphoto/Gu-RqIoXHP9thXfoD6jd3Q/o.jpg,https://www.yelp.com/biz/tiger-lils-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 7377,664.62,-31.951175,115.852786,Perth,6000,"437 Murray St, Perth, 6000"
772,CBD Restaurant & Bar,['Restaurants'],2.0,7,$$,https://s3-media1.fl.yelpcdn.com/bphoto/2hEcfRkYeDSUGlLlFeNPqg/o.jpg,https://www.yelp.com/biz/cbd-restaurant-and-bar-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9263 1859,612.38,-31.95295,115.854857,Perth,6000,"815 Hay St, Perth, 6000"
773,Croissant Express,"['Coffee & Tea', 'Bakeries', 'Restaurants']",2.5,2,$,https://s3-media2.fl.yelpcdn.com/bphoto/4uFUPwGa9irVAYqZkmz_PQ/o.jpg,https://www.yelp.com/biz/croissant-express-perth-9?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 9585,523.71,-31.948951,115.864878,Perth,6000,"130 Stirling St, Perth, 6000"
774,Cimbalino,"['Cafes', 'Coffee & Tea']",3.7,3,$,https://s3-media2.fl.yelpcdn.com/bphoto/8C3AiIyhsiFmwuxbEUaSjw/o.jpg,https://www.yelp.com/biz/cimbalino-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9226 4499,661.49,-31.95449,115.85781,Perth,6000,"Level 3, 683 703 Hay St, Perth, 6000"
775,Rigbys Bar & Bistro,"['Bars', 'Restaurants']",3.0,10,$$,https://s3-media1.fl.yelpcdn.com/bphoto/0YXC6MCzs23KfKqAVnX-OA/o.jpg,https://www.yelp.com/biz/rigbys-bar-and-bistro-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9324 1196,869.75,-31.953776,115.852066,Perth,6000,"221 St Georges Tce, Perth, 6000"
776,Late Night Valentine,"['Cocktail Bars', 'Dance Clubs', 'Burgers']",2.5,2,$$,https://s3-media1.fl.yelpcdn.com/bphoto/RgHEKnGoVo4AdIbui6GEZw/o.jpg,https://www.yelp.com/biz/late-night-valentine-highgate?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 421 867 806,1290.62,-31.9403923143615,115.86855869817,Highgate,6003,"446 Beaufort St, Highgate, 6003"
777,Milkd,"['Restaurants', 'Coffee & Tea']",4.0,6,$,https://s3-media1.fl.yelpcdn.com/bphoto/K7GQso34TFtLzfsLsOp_Aw/o.jpg,https://www.yelp.com/biz/milkd-north-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 8867,2097.37,-31.930124,115.8580955,North Perth,6006,"32 Angove St, North Perth, 6006"
779,City Kebabs,['Middle Eastern'],3.4,8,$,https://s3-media3.fl.yelpcdn.com/bphoto/c85M8BW80Lc7t4CkpnrdGw/o.jpg,https://www.yelp.com/biz/city-kebabs-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 7777,548.13,-31.951655,115.854465,Perth,6000,"377 Murray St, Perth, 6000"
780,Bangkok on William,['Thai'],3.8,5,$$$,https://s3-media1.fl.yelpcdn.com/bphoto/7MKAId8rW-W0Bwja1ShkEg/o.jpg,https://www.yelp.com/biz/bangkok-on-william-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 92283222,671.28,-31.943765,115.862957,Perth,6000,"440 William St, Unit 2, Perth, 6000"
781,The Flying Scotsman,"['Bars', 'Restaurants']",4.0,32,$$,https://s3-media1.fl.yelpcdn.com/bphoto/gF8h8vokv2AdRfa-661oIA/o.jpg,https://www.yelp.com/biz/the-flying-scotsman-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 6200,1963.82,-31.934732,115.871662,Mount Lawley,6050,"639 Beaufort St, Mount Lawley, 6050"
786,1 Medya King Kebab,['Fast Food'],4.0,1,$,https://s3-media1.fl.yelpcdn.com/bphoto/0VpJTbMMrUdCszci0T5gqQ/o.jpg,https://www.yelp.com/biz/1-medya-king-kebab-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 7572,507.18,-31.951742,115.85507,Perth,6000,"355 Murray St, Perth, 6000"
788,Subway,"['Fast Food', 'Sandwiches']",4.0,1,$,https://s3-media1.fl.yelpcdn.com/bphoto/0noOZa4V1Pk5MDAowEuf2Q/o.jpg,https://www.yelp.com/biz/subway-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 7331,696.93,-31.9548798,115.8614655,Perth,6000,"Shop 2, 564 Hay St, Perth, 6000"
790,Castro,"['Restaurants', 'Coffee & Tea']",4.2,11,$,https://s3-media2.fl.yelpcdn.com/bphoto/IVpD3aGhKJG_IxKpZahw3A/o.jpg,https://www.yelp.com/biz/castro-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 2493,789.58,-31.953821,115.85323,Perth,6000,"191 St Georges Tce, Shop 3, Perth, 6000"
792,The Red Teapot,['Chinese'],2.7,11,$$,https://s3-media2.fl.yelpcdn.com/bphoto/klM4EgO99RHqkaJFUCMzbg/o.jpg,https://www.yelp.com/biz/the-red-teapot-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 1981,607.59,-31.944107,115.862293,Northbridge,6003,"413 William St, Northbridge, 6003"
797,JB O'Reilly's,"['Bars', 'Restaurants']",3.6,13,$$,https://s3-media1.fl.yelpcdn.com/bphoto/WvBrXsOpHWAH6O-nlxEPYw/o.jpg,https://www.yelp.com/biz/jb-o-reillys-west-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9382 4555,2422.75,-31.940882,115.835479,West Leederville,6007,"99 Cambridge St, West Leederville, 6007"
802,Amani Bar & Kitchen,"['Bars', 'Tapas/Small Plates']",3.6,14,$$,https://s3-media2.fl.yelpcdn.com/bphoto/gOwUJSRWboabSXPLA1oo0A/o.jpg,https://www.yelp.com/biz/amani-bar-and-kitchen-leederville-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9444 7761,2215.9,-31.9360960257858,115.841388724733,Leederville,6007,"1/162 Oxford St, Leederville, 6007"
803,Mini Espresso,"['Restaurants', 'Coffee & Tea']",4.3,7,$,https://s3-media3.fl.yelpcdn.com/bphoto/Frj7mO_dVjN6R0fKwBnwnQ/o.jpg,https://www.yelp.com/biz/mini-espresso-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 5684,683.67,-31.95509,115.858812,Perth,6000,"London Ct, Shop 50, Perth, 6000"
804,Zucca Espresso,['Restaurants'],3.8,6,$,https://s3-media2.fl.yelpcdn.com/bphoto/Pjjx5fzYOCtA0pwukxe8vQ/o.jpg,https://www.yelp.com/biz/zucca-espresso-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 1230,683.41,-31.95502,115.858139,Perth,6000,"68 St George's Tce, Perth, 6000"
